id,category,query1,query2,label
1398,胸膜炎,结核胸膜炎消炎一星期会有好转吗,结核胸膜炎消炎一星期有没有副作用,0
1399,胸膜炎,结核胸膜炎消炎一星期会有好转吗,结核胸膜炎是怎么得的,0
1400,胸膜炎,检查有没胸膜炎要做什么检查,检查胸膜炎需要做什么检查,1
1401,胸膜炎,检查有没胸膜炎要做什么检查,检查有没胸膜炎需要做什么,1
1402,胸膜炎,检查有没胸膜炎要做什么检查,检查有没胸膜炎需要带什么东西,0
1403,胸膜炎,检查有没胸膜炎要做什么检查,检查有没胸膜炎前能吃饭吗,0
1404,胸膜炎,检查有没胸膜炎要做什么检查,检查有没胸膜炎麻烦吗,0
1405,胸膜炎,从胸片能看出是什么胸膜炎吗,从胸片能看出胸膜炎类型吗,1
1406,胸膜炎,从胸片能看出是什么胸膜炎吗,胸膜炎能从胸片看出是哪种吗,1
1407,胸膜炎,从胸片能看出是什么胸膜炎吗,咳嗽胸闷乏力是胸膜炎吗,0
1408,胸膜炎,从胸片能看出是什么胸膜炎吗,拍胸片主要检查什么,0
1409,胸膜炎,从胸片能看出是什么胸膜炎吗,从胸片能看出什么,0
1410,胸膜炎,牙龈发炎会引发胸膜炎吗,胸膜炎能由牙龈发炎引发吗,1
1411,胸膜炎,牙龈发炎会引发胸膜炎吗,牙龈发炎有引发胸膜炎的可能性吗,1
1412,胸膜炎,牙龈发炎会引发胸膜炎吗,牙龈发炎会引发什么,0
1413,胸膜炎,牙龈发炎会引发胸膜炎吗,牙龈发炎是上火了吗,0
1414,胸膜炎,牙龈发炎会引发胸膜炎吗,牙龈发炎红肿有什么小妙招,0
1415,胸膜炎,血常规能检查胸膜炎吗？,胸膜炎血常规能检查出来吗,1
1416,胸膜炎,血常规能检查胸膜炎吗？,血常规检查出来胸膜炎的机率大吗,1
1417,胸膜炎,血常规能检查胸膜炎吗？,胸膜炎需要做血常规吗,0
1418,胸膜炎,血常规能检查胸膜炎吗？,血常规检查项目都有什么,0
1419,胸膜炎,血常规能检查胸膜炎吗？,什么情况下检查血常规,0
1420,胸膜炎,胸膜炎引起肺委缩有得冶吗,胸膜炎引起肺委缩好治吗,1
1421,胸膜炎,胸膜炎引起肺委缩有得冶吗,胸膜炎引起肺委缩能治好吗,1
1422,胸膜炎,胸膜炎引起肺委缩有得冶吗,胸膜炎引起肺委缩严重吗,0
1423,胸膜炎,胸膜炎引起肺委缩有得冶吗,胸膜炎引起肺委缩该怎么解决,0
1424,胸膜炎,胸膜炎引起肺委缩有得冶吗,什么是肺委缩,0
1425,胸膜炎,胸膜炎会引起肋间神经痛吗,胸膜炎有可能引起肋间神经痛吗,1
1426,胸膜炎,胸膜炎会引起肋间神经痛吗,引起肋间神经痛的会不会是胸膜炎,1
1427,胸膜炎,胸膜炎会引起肋间神经痛吗,胸膜炎会引起肺委缩吗,0
1428,胸膜炎,胸膜炎会引起肋间神经痛吗,结核性胸膜炎积水排不出来怎么办,0
1429,胸膜炎,胸膜炎会引起肋间神经痛吗,胸膜炎最初症状是什么,0
1430,胸膜炎,胸膜炎会导致蛋白流失吗？,胸膜炎有可能导致蛋白流失吗？,1
1431,胸膜炎,胸膜炎会导致蛋白流失吗？,导致蛋白流失的会是胸膜炎吗,1
1432,胸膜炎,胸膜炎会导致蛋白流失吗？,胸膜炎需要补充营养品吗,0
1433,胸膜炎,胸膜炎会导致蛋白流失吗？,蛋白流失严重吗,0
1434,胸膜炎,胸膜炎会导致蛋白流失吗？,蛋白流失会引发什么病,0
1435,胸膜炎,咳漱会引发胸膜炎复发吗,胸膜炎复发会是咳嗽引起的吗,1
1436,胸膜炎,咳漱会引发胸膜炎复发吗,咳漱有可能引发胸膜炎复发吗,1
1437,胸膜炎,咳漱会引发胸膜炎复发吗,治疗咳嗽能喝咳嗽糖浆吗,0
1438,胸膜炎,咳漱会引发胸膜炎复发吗,咳漱会引发高烧吗,0
1439,胸膜炎,咳漱会引发胸膜炎复发吗,一直咳嗽用拍片吗,0
1440,胸膜炎,结核胸膜炎在什么情况下传染,在什么情况下会传染结核胸膜炎,1
1441,胸膜炎,结核胸膜炎在什么情况下传染,在什么情况下有可能传染结核胸膜炎,1
1442,胸膜炎,结核胸膜炎在什么情况下传染,什么是结核胸膜炎,0
1443,胸膜炎,结核胸膜炎在什么情况下传染,胸痛咳嗽是不是结核胸膜炎,0
1444,胸膜炎,结核胸膜炎在什么情况下传染,得了结核胸膜炎饮食该注意什么,0
1445,胸膜炎,结合性胸膜炎检查x光能看出问题吗,检查x光能看出结合性胸膜炎有问题吗,1
1446,胸膜炎,结合性胸膜炎检查x光能看出问题吗,结合性胸膜炎检查x光能看出不一样吗,1
1447,胸膜炎,结合性胸膜炎检查x光能看出问题吗,结合性胸膜炎属于常见的一种疾病吗,0
1448,胸膜炎,结合性胸膜炎检查x光能看出问题吗,结合性胸膜炎检查x光需要挂什么科,0
1449,胸膜炎,结合性胸膜炎检查x光能看出问题吗,结合性胸膜炎是肺结核吗,0
1450,胸膜炎,胸膜炎照x光可以查出来吗,照x光可以查出来胸膜炎吗,1
1451,胸膜炎,胸膜炎照x光可以查出来吗,胸膜炎照x光能不能查出来,1
1452,胸膜炎,胸膜炎照x光可以查出来吗,胸膜炎需要照X光吗,0
1453,胸膜炎,胸膜炎照x光可以查出来吗,胸膜炎的表现是什么？,0
1454,胸膜炎,胸膜炎照x光可以查出来吗,胸膜炎照x光应该挂什么科？,0
1455,胸膜炎,胸膜炎患者干体力活可以吗,得了胸膜炎可以干体力活吗？,1
1456,胸膜炎,胸膜炎患者干体力活可以吗,胸膜炎患者干体力活可以不,1
1457,胸膜炎,胸膜炎患者干体力活可以吗,胸膜炎患者干体力活需要注意什么？,0
1458,胸膜炎,胸膜炎患者干体力活可以吗,胸膜炎患者干体力活会不会胸痛,0
1459,胸膜炎,胸膜炎患者干体力活可以吗,胸膜炎可以治愈吗,0
1460,胸膜炎,胸膜炎跟心情不好有关系吗,胸膜炎跟心情不好有什么关系,1
1461,胸膜炎,胸膜炎跟心情不好有关系吗,心情不好跟胸膜炎有关系吗？,1
1462,胸膜炎,胸膜炎跟心情不好有关系吗,得了胸膜炎是什么感觉,0
1463,胸膜炎,胸膜炎跟心情不好有关系吗,患者得了胸膜炎没有胃口怎么办？,0
1464,胸膜炎,胸膜炎跟心情不好有关系吗,怎么判断是不是得了胸膜炎,0
1465,胸膜炎,得过胸膜炎能保重大疾病险吗,得过胸膜炎可以保重大疾病险吗？,1
1466,胸膜炎,得过胸膜炎能保重大疾病险吗,得过胸膜炎保重大疾病险可以吗,1
1467,胸膜炎,得过胸膜炎能保重大疾病险吗,重大疾病险都包括什么,0
1468,胸膜炎,得过胸膜炎能保重大疾病险吗,得过胸膜炎还会引起其他病吗,0
1469,胸膜炎,得过胸膜炎能保重大疾病险吗,得过胸膜炎治愈后用不用定期检查,0
1470,胸膜炎,支气管堵塞会引起胸膜炎吗,支气管堵塞有可能引起胸膜炎吗,1
1471,胸膜炎,支气管堵塞会引起胸膜炎吗,引起胸膜炎会是支气管堵塞吗？,1
1472,胸膜炎,支气管堵塞会引起胸膜炎吗,支气管的症状是什么,0
1473,胸膜炎,支气管堵塞会引起胸膜炎吗,支气管堵塞应该怎么治疗,0
1474,胸膜炎,支气管堵塞会引起胸膜炎吗,支气管堵塞会引起呼吸困难吗？,0
1475,胸膜炎,胸膜炎活动时疼痛会加重吗,胸膜炎活动时疼痛有加重的可能性吗？,1
1476,胸膜炎,胸膜炎活动时疼痛会加重吗,胸膜炎活动时疼痛有加重的机率吗？,1
1477,胸膜炎,胸膜炎活动时疼痛会加重吗,胸膜炎患者可以剧烈运动吗？,0
1478,胸膜炎,胸膜炎活动时疼痛会加重吗,胸膜炎活动时疼痛该注意什么,0
1479,胸膜炎,胸膜炎活动时疼痛会加重吗,胸膜炎活动时可以做什么运动,0
1480,胸膜炎,胸膜炎会双侧肋骨疼吗?,双侧肋骨疼会是胸膜炎引起吗?,1
1481,胸膜炎,胸膜炎会双侧肋骨疼吗?,胸膜炎会引起双侧肋骨疼吗?,1
1482,胸膜炎,胸膜炎会双侧肋骨疼吗?,双侧肋骨疼是剧烈运动造成的吗？,0
1483,胸膜炎,胸膜炎会双侧肋骨疼吗?,双侧肋骨疼是什么原因,0
1484,胸膜炎,胸膜炎会双侧肋骨疼吗?,双侧肋骨疼需要拍片吗,0
1485,胸膜炎,胸膜炎肺炎用什么消炎药好,用什么消炎药对胸膜炎肺炎好,1
1486,胸膜炎,胸膜炎肺炎用什么消炎药好,治疗胸膜炎肺炎有什么效果好的消炎药,1
1487,胸膜炎,胸膜炎肺炎用什么消炎药好,治疗胸膜炎肺炎的办法有什么,0
1488,胸膜炎,胸膜炎肺炎用什么消炎药好,胸膜炎肺炎吃什么药,0
1489,胸膜炎,胸膜炎肺炎用什么消炎药好,胸膜炎肺炎好治疗吗,0
1490,胸膜炎,胸膜炎的药会影响生育吗,吃了结核性胸膜炎的药影响生育吗？,1
1491,胸膜炎,胸膜炎的药会影响生育吗,胸膜炎的药对怀孕有什么影响吗,1
1492,胸膜炎,胸膜炎的药会影响生育吗,胸膜炎的药有副作用吗,0
1493,胸膜炎,胸膜炎的药会影响生育吗,治疗胸膜炎的药有副作用吗,0
1494,胸膜炎,胸膜炎的药会影响生育吗,一般治疗胸膜炎的药哪个效果好,0
1495,胸膜炎,如何检查出开放性结核胸膜炎,怎样才能检查出开放性结核胸膜炎,1
1496,胸膜炎,如何检查出开放性结核胸膜炎,开放性结核胸膜炎怎么检查,1
1497,胸膜炎,如何检查出开放性结核胸膜炎,什么是开放性结核胸膜炎,0
1498,胸膜炎,如何检查出开放性结核胸膜炎,开放性结核胸膜炎会不会癌变,0
1499,胸膜炎,如何检查出开放性结核胸膜炎,开放性结核胸膜炎传染吗,0
1500,胸膜炎,结核胸膜炎什么情况下会发热,什么情况下结核胸膜炎会发热,1
1501,胸膜炎,结核胸膜炎什么情况下会发热,结核胸膜炎在哪种情况下会发热,1
1502,胸膜炎,结核胸膜炎什么情况下会发热,发热多少度可以吃退烧药,0
1503,胸膜炎,结核胸膜炎什么情况下会发热,结核胸膜炎发热有什么特点,0
1504,胸膜炎,结核胸膜炎什么情况下会发热,治愈后结核胸膜炎患者发热是不是复发,0
1505,胸膜炎,得过胸膜炎胸片能看出来吗,得过胸膜炎胸片能不能看出来,1
1506,胸膜炎,得过胸膜炎胸片能看出来吗,胸片能看出来得过胸膜炎吗,1
1507,胸膜炎,得过胸膜炎胸片能看出来吗,得过胸膜炎影响生育吗,0
1508,胸膜炎,得过胸膜炎胸片能看出来吗,拍胸片和做CT有什么区别吗,0
1509,胸膜炎,得过胸膜炎胸片能看出来吗,得过胸膜炎会得其他病吗？,0
1510,胸膜炎,胸膜炎治不好是怎么回事,胸膜炎治不好是什么原因,1
1511,胸膜炎,胸膜炎治不好是怎么回事,胸膜炎一直治不好是咋回事,1
1512,胸膜炎,胸膜炎治不好是怎么回事,胸膜炎治好有没有后遗症,0
1513,胸膜炎,胸膜炎治不好是怎么回事,胸膜炎治不好会不会癌变,0
1514,胸膜炎,胸膜炎治不好是怎么回事,胸膜炎治不好该怎么办,0
1515,胸膜炎,胸膜炎患者是怎么抗病的,胸膜炎患者抗病的变现有哪些,1
1516,胸膜炎,胸膜炎患者是怎么抗病的,胸膜炎患者抗病的方法都有什么,1
1517,胸膜炎,胸膜炎患者是怎么抗病的,胸膜炎患者不能吃什么,0
1518,胸膜炎,胸膜炎患者是怎么抗病的,得了胸膜炎该如何治疗,0
1519,胸膜炎,胸膜炎患者是怎么抗病的,胸膜炎患者应该保持什么心情,0
1520,胸膜炎,什么样的人容易得胸膜炎,哪种人容易得胸膜炎,1
1521,胸膜炎,什么样的人容易得胸膜炎,容易得胸膜炎的是什么人群,1
1522,胸膜炎,什么样的人容易得胸膜炎,容易得胸膜炎该怎么预防,0
1523,胸膜炎,什么样的人容易得胸膜炎,预防胸膜炎的小妙招是什么,0
1524,胸膜炎,什么样的人容易得胸膜炎,孕妇得了胸膜炎怎么治疗,0
1525,胸膜炎,治疗胸膜炎时胸水多了怎么回事？,为什么治疗胸膜炎时胸水变多了,1
1526,胸膜炎,治疗胸膜炎时胸水多了怎么回事？,治疗胸膜炎时胸水多了是什么原因,1
1527,胸膜炎,治疗胸膜炎时胸水多了怎么回事？,治疗胸膜炎有什么办法,0
1528,胸膜炎,治疗胸膜炎时胸水多了怎么回事？,治疗胸膜炎时胸水多了排不出来咋办,0
1529,胸膜炎,治疗胸膜炎时胸水多了怎么回事？,治疗胸膜炎时胸水多了需要注意什么,0
1530,胸膜炎,治疗好的胸膜炎病人长寿吗?,治疗好的胸膜炎病人可以长寿吗,1
1531,胸膜炎,治疗好的胸膜炎病人长寿吗?,治疗好的胸膜炎病人长寿的机率大吗,1
1532,胸膜炎,治疗好的胸膜炎病人长寿吗?,治疗好的胸膜炎病人留后遗症吗,0
1533,胸膜炎,治疗好的胸膜炎病人长寿吗?,治疗好的胸膜炎病人会复发吗,0
1534,胸膜炎,治疗好的胸膜炎病人长寿吗?,长寿有什么秘诀吗,0
1535,胸膜炎,胸膜炎与戒白粉有关系吗,胸膜炎与戒白粉有什么关系,1
1536,胸膜炎,胸膜炎与戒白粉有关系吗,胸膜炎与戒白粉关系大吗,1
1537,胸膜炎,胸膜炎与戒白粉有关系吗,什么是戒白粉,0
1538,胸膜炎,胸膜炎与戒白粉有关系吗,戒白粉有什么办法,0
1539,胸膜炎,胸膜炎与戒白粉有关系吗,胸膜炎患者自愈后还会出现胸闷吗,0
1540,胸膜炎,胸膜炎抽水后十年会复发吗？,胸膜炎抽水后十年会引起复发吗？,1
1541,胸膜炎,胸膜炎抽水后十年会复发吗？,胸膜炎抽水后十年复发的可能性大吗,1
1542,胸膜炎,胸膜炎抽水后十年会复发吗？,胸膜炎抽水后如何运动,0
1543,胸膜炎,胸膜炎抽水后十年会复发吗？,胸膜炎抽水后能洗澡吗,0
1544,胸膜炎,胸膜炎抽水后十年会复发吗？,胸膜炎是怎么抽水的,0
1545,胸膜炎,胸膜炎半年后每天喝点红酒行吗,胸膜炎半年后每天喝点红酒可以吗,1
1546,胸膜炎,胸膜炎半年后每天喝点红酒行吗,胸膜炎半年后能不能每天喝点红酒,1
1547,胸膜炎,胸膜炎半年后每天喝点红酒行吗,喝红酒行对身体有什么危害吗,0
1548,胸膜炎,胸膜炎半年后每天喝点红酒行吗,胸膜炎半年后需要复查吗,0
1549,胸膜炎,胸膜炎半年后每天喝点红酒行吗,胸膜炎半年能要孩子吗,0
1550,胸膜炎,细菌胸膜炎吃什么消炎药,细菌胸膜炎能吃什么消炎药,1
1551,胸膜炎,细菌胸膜炎吃什么消炎药,细菌胸膜炎应该吃什么消炎药效果好,1
1552,胸膜炎,细菌胸膜炎吃什么消炎药,细菌胸膜炎会不会传染,0
1553,胸膜炎,细菌胸膜炎吃什么消炎药,得了细菌胸膜炎好治吗,0
1554,胸膜炎,细菌胸膜炎吃什么消炎药,为什么会得细菌胸膜炎,0
1555,胸膜炎,淋巴颗粒能造成胸膜炎吗,淋巴颗粒对胸膜炎有什么影响吗,1
1556,胸膜炎,淋巴颗粒能造成胸膜炎吗,淋巴颗粒会不会引发胸膜炎,1
1557,胸膜炎,淋巴颗粒能造成胸膜炎吗,急性淋巴颗粒该怎么用药,0
1558,胸膜炎,淋巴颗粒能造成胸膜炎吗,胸膜炎是什么引起的,0
1559,胸膜炎,淋巴颗粒能造成胸膜炎吗,淋巴颗粒的危害有哪些,0
1560,胸膜炎,结核胸膜炎x光会显示吗,结核胸膜炎x光能看出来么,1
1561,胸膜炎,结核胸膜炎x光会显示吗,结核胸膜炎拍x光有用吗,1
1562,胸膜炎,结核胸膜炎x光会显示吗,什么情况下需要拍x光,0
1563,胸膜炎,结核胸膜炎x光会显示吗,结核胸膜炎是咳嗽引起的吗,0
1564,胸膜炎,结核胸膜炎x光会显示吗,结核胸膜炎自愈后会不会复发,0
1565,胸膜炎,肺炎胸膜炎会引起室早吗？,肺炎胸膜炎能不能引起室早,1
1566,胸膜炎,肺炎胸膜炎会引起室早吗？,肺炎胸膜炎引起室早的可能性大吗,1
1567,胸膜炎,肺炎胸膜炎会引起室早吗？,肺炎胸膜炎不治疗会怎么办,0
1568,胸膜炎,肺炎胸膜炎会引起室早吗？,肺炎胸膜炎有什么症状,0
1569,胸膜炎,肺炎胸膜炎会引起室早吗？,肺炎胸膜炎什么样人群容易得,0
1570,胸膜炎,初治結核性胸膜炎用什么药,初治結核性胸膜炎用什么药效果好,1
1571,胸膜炎,初治結核性胸膜炎用什么药,初治結核性胸膜炎应该用什么药啊,1
1572,胸膜炎,初治結核性胸膜炎用什么药,初治結核性胸膜炎好治吗,0
1573,胸膜炎,初治結核性胸膜炎用什么药,初治結核性胸膜炎都有什么症状,0
1574,胸膜炎,初治結核性胸膜炎用什么药,初治結核性胸膜炎需要拍片吗,0
1575,胸膜炎,胸膜炎康复后胸痛怎么办,胸膜炎康复后胸痛如何是好,1
1576,胸膜炎,胸膜炎康复后胸痛怎么办,胸膜炎康复后胸还痛怎么办,1
1577,胸膜炎,胸膜炎康复后胸痛怎么办,胸膜炎康复后不能吃什么,0
1578,胸膜炎,胸膜炎康复后胸痛怎么办,胸膜炎康复后会不会复发,0
1579,胸膜炎,胸膜炎康复后胸痛怎么办,胸膜炎康复后跟没生病前一样吗,0
1580,胸膜炎,胸膜炎康复后能喝啤酒吗,胸膜炎康复后能不能喝啤酒,1
1581,胸膜炎,胸膜炎康复后能喝啤酒吗,胸膜炎康复后喝啤酒可以吗,1
1582,胸膜炎,胸膜炎康复后能喝啤酒吗,肺炎喝啤酒有什么危害,0
1583,胸膜炎,胸膜炎康复后能喝啤酒吗,胸膜炎康复后胸痛怎么办,0
1584,胸膜炎,胸膜炎康复后能喝啤酒吗,胸膜炎康复后还会复发吗,0
1585,胸膜炎,"胸膜炎积水,需要抽水怎么抽","胸膜炎积水,需要怎么抽水",1
1586,胸膜炎,"胸膜炎积水,需要抽水怎么抽","胸膜炎积水,应该怎么抽水",1
1587,胸膜炎,"胸膜炎积水,需要抽水怎么抽","胸膜炎积水,排不出水怎么办",0
1588,胸膜炎,"胸膜炎积水,需要抽水怎么抽",胸膜炎积水是什么引起的,0
1589,胸膜炎,"胸膜炎积水,需要抽水怎么抽",胸膜炎积水如何治疗,0
1590,胸膜炎,胸膜炎会引起喉咙干，痒，痛吗？,胸膜炎可能导致喉咙干痒痛的情况吗？,1
